212 ; 25 ; 2 ; 1.0 ; 51 ; false ; true ; 230 ; 1555 ; 747.9648170692453 ; 816.9323455589345 ; 927.5641476688777 ; 746.8661381072455 ; 1.0269924920927747 ; [Berlin, Riga, Moskau, Mins, Kaliningrad, StPetersburg, Nowgorod, Kiew, Samara, Kasan, Wolgograd, Jekaterinenburg, Sotschi, Kischinau, Vilnius, Rostow, Saransk, Budapest, Wien, Warschau, Prag, Berlin]
213 ; 25 ; 2 ; 1.0 ; 51 ; false ; true ; 340 ; 1592 ; 683.5784012385509 ; 775.4464922357216 ; 862.7405067705628 ; 668.760643100341 ; 1.1167914048362826 ; [Berlin, Prag, Kaliningrad, Riga, Mins, Nowgorod, StPetersburg, Samara, Kasan, Wolgograd, Jekaterinenburg, Moskau, Sotschi, Kischinau, Vilnius, Rostow, Saransk, Kiew, Warschau, Budapest, Wien, Berlin]
214 ; 25 ; 2 ; 1.0 ; 51 ; false ; true ; 450 ; 2638 ; 683.5784012385509 ; 770.8212072859501 ; 885.0474285340931 ; 668.7606431003408 ; 1.0000000000000004 ; [Berlin, Wien, Budapest, Warschau, Kiew, Saransk, Rostow, Vilnius, Kischinau, Sotschi, Moskau, Jekaterinenburg, Wolgograd, Kasan, Samara, StPetersburg, Nowgorod, Mins, Riga, Kaliningrad, Prag, Berlin]
215 ; 25 ; 2 ; 1.0 ; 51 ; false ; true ; 560 ; 2124 ; 693.6543175962703 ; 777.7616829138783 ; 885.0474285340931 ; 668.7606431003408 ; 1.0 ; [Berlin, Wien, Budapest, Warschau, Kiew, Saransk, Rostow, Vilnius, Kischinau, Sotschi, Moskau, Jekaterinenburg, Wolgograd, Kasan, Samara, StPetersburg, Nowgorod, Mins, Riga, Kaliningrad, Prag, Berlin]
216 ; 25 ; 2 ; 1.0 ; 51 ; false ; true ; 670 ; 2498 ; 656.658133812436 ; 753.5084654747125 ; 879.3581507629679 ; 646.5822174547166 ; 1.034301013926628 ; [Berlin, Kaliningrad, Riga, Moskau, Mins, Nowgorod, StPetersburg, Samara, Kasan, Wolgograd, Jekaterinenburg, Sotschi, Kischinau, Rostow, Saransk, Kiew, Vilnius, Warschau, Budapest, Wien, Prag, Berlin]
217 ; 25 ; 2 ; 1.0 ; 51 ; false ; true ; 780 ; 3104 ; 548.5799020172209 ; 649.9173754403371 ; 756.910113502399 ; 548.5799020172208 ; 1.1786472947279416 ; [Berlin, Kaliningrad, Riga, StPetersburg, Moskau, Mins, Wolgograd, Nowgorod, Samara, Kasan, Jekaterinenburg, Sotschi, Kischinau, Rostow, Saransk, Kiew, Vilnius, Warschau, Budapest, Wien, Prag, Berlin]
218 ; 25 ; 2 ; 1.0 ; 51 ; false ; true ; 890 ; 3244 ; 548.5799020172208 ; 657.4020682446433 ; 782.9164505646986 ; 548.5799020172208 ; 1.0 ; [Berlin, Kaliningrad, Riga, StPetersburg, Moskau, Mins, Wolgograd, Nowgorod, Samara, Kasan, Jekaterinenburg, Sotschi, Kischinau, Rostow, Saransk, Kiew, Vilnius, Warschau, Budapest, Wien, Prag, Berlin]
219 ; 25 ; 2 ; 1.0 ; 51 ; false ; true ; 1000 ; 3631 ; 548.5799020172208 ; 635.7852399955095 ; 750.0489293127631 ; 548.5799020172208 ; 1.0 ; [Berlin, Kaliningrad, Riga, StPetersburg, Moskau, Mins, Wolgograd, Nowgorod, Samara, Kasan, Jekaterinenburg, Sotschi, Kischinau, Rostow, Saransk, Kiew, Vilnius, Warschau, Budapest, Wien, Prag, Berlin]
220 ; 25 ; 2 ; 1.0 ; 100 ; false ; true ; 10 ; 329 ; 753.7429807451734 ; 868.974042410517 ; 982.1106608509219 ; 753.7429807451734 ; 1.3267121890957703 ; [Berlin, Vilnius, Mins, StPetersburg, Kischinau, Kaliningrad, Budapest, Nowgorod, Saransk, Samara, Moskau, Wolgograd, Jekaterinenburg, Rostow, Sotschi, Warschau, Riga, Kiew, Kasan, Wien, Prag, Berlin]
221 ; 25 ; 2 ; 1.0 ; 100 ; false ; true ; 120 ; 3243 ; 798.3421216956702 ; 886.9193353271585 ; 982.1106608509219 ; 753.7429807451734 ; 1.0 ; [Berlin, Vilnius, Mins, StPetersburg, Kischinau, Kaliningrad, Budapest, Nowgorod, Saransk, Samara, Moskau, Wolgograd, Jekaterinenburg, Rostow, Sotschi, Warschau, Riga, Kiew, Kasan, Wien, Prag, Berlin]
222 ; 25 ; 2 ; 1.0 ; 100 ; false ; true ; 230 ; 2963 ; 798.3421216956702 ; 881.5913596413366 ; 982.1106608509219 ; 753.7429807451734 ; 1.0 ; [Berlin, Vilnius, Mins, StPetersburg, Kischinau, Kaliningrad, Budapest, Nowgorod, Saransk, Samara, Moskau, Wolgograd, Jekaterinenburg, Rostow, Sotschi, Warschau, Riga, Kiew, Kasan, Wien, Prag, Berlin]
223 ; 25 ; 2 ; 1.0 ; 100 ; false ; true ; 340 ; 2795 ; 732.9614920129218 ; 815.8365520963473 ; 912.8780204760769 ; 686.7250676710463 ; 1.0975906024537754 ; [Berlin, Warschau, Sotschi, Rostow, Jekaterinenburg, Wolgograd, Samara, Saransk, Nowgorod, Kiew, Budapest, Kaliningrad, Riga, StPetersburg, Mins, Vilnius, Wien, Moskau, Kasan, Kischinau, Prag, Berlin]
224 ; 25 ; 2 ; 1.0 ; 100 ; false ; true ; 450 ; 2999 ; 736.090137654766 ; 806.1907405602369 ; 912.980262845405 ; 686.7250676710463 ; 1.0 ; [Berlin, Warschau, Sotschi, Rostow, Jekaterinenburg, Wolgograd, Samara, Saransk, Nowgorod, Kiew, Budapest, Kaliningrad, Riga, StPetersburg, Mins, Vilnius, Wien, Moskau, Kasan, Kischinau, Prag, Berlin]
